record_type,time_s,raw_on,raw_off,net_raw,avg_on,avg_off,net_avg,baseline,change,label,raw_line
info,,,,,,,,,,,,"SYSTEM,Baseline collecting... Keep sensor on empty floor (5s)."
info,,,,,,,,,,,,"SYSTEM,START received"
baseline,,577,991.0,414.0,578.2,991.0,412.8,,,,"BASELINE,577,991.0,414.0,578.2,991.0,412.8"
baseline,,577,991.0,414.0,577.8,991.0,413.2,,,,"BASELINE,577,991.0,414.0,577.8,991.0,413.2"
baseline,,577,991.0,414.0,577.4,991.0,413.6,,,,"BASELINE,577,991.0,414.0,577.4,991.0,413.6"
baseline,,577,991.0,414.0,577.2,991.0,413.8,,,,"BASELINE,577,991.0,414.0,577.2,991.0,413.8"
baseline,,577,991.0,414.0,577.0,991.0,414.0,,,,"BASELINE,577,991.0,414.0,577.0,991.0,414.0"
baseline,,577,991.0,414.0,577.0,991.0,414.0,,,,"BASELINE,577,991.0,414.0,577.0,991.0,414.0"
baseline,,577,991.0,414.0,577.0,991.0,414.0,,,,"BASELINE,577,991.0,414.0,577.0,991.0,414.0"
baseline,,577,991.0,414.0,577.0,991.0,414.0,,,,"BASELINE,577,991.0,414.0,577.0,991.0,414.0"
baseline,,577,990.5,413.5,577.0,990.9,413.9,,,,"BASELINE,577,990.5,413.5,577.0,990.9,413.9"
baseline,,576,990.5,414.5,576.8,990.8,414.0,,,,"BASELINE,576,990.5,414.5,576.8,990.8,414.0"
baseline,,576,990.5,414.5,576.6,990.7,414.1,,,,"BASELINE,576,990.5,414.5,576.6,990.7,414.1"
baseline,,577,991.0,414.0,576.6,990.7,414.1,,,,"BASELINE,577,991.0,414.0,576.6,990.7,414.1"
baseline,,576,990.5,414.5,576.4,990.6,414.2,,,,"BASELINE,576,990.5,414.5,576.4,990.6,414.2"
baseline,,576,991.0,415.0,576.2,990.7,414.5,,,,"BASELINE,576,991.0,415.0,576.2,990.7,414.5"
baseline,,576,991.0,415.0,576.2,990.8,414.6,,,,"BASELINE,576,991.0,415.0,576.2,990.8,414.6"
baseline,,576,990.5,414.5,576.2,990.8,414.6,,,,"BASELINE,576,990.5,414.5,576.2,990.8,414.6"
baseline,,576,991.0,415.0,576.0,990.8,414.8,,,,"BASELINE,576,991.0,415.0,576.0,990.8,414.8"
baseline,,576,991.0,415.0,576.0,990.9,414.9,,,,"BASELINE,576,991.0,415.0,576.0,990.9,414.9"
baseline,,576,990.5,414.5,576.0,990.8,414.8,,,,"BASELINE,576,990.5,414.5,576.0,990.8,414.8"
baseline,,576,991.0,415.0,576.0,990.8,414.8,,,,"BASELINE,576,991.0,415.0,576.0,990.8,414.8"
baseline,,576,990.5,414.5,576.0,990.8,414.8,,,,"BASELINE,576,990.5,414.5,576.0,990.8,414.8"
baseline,,576,991.0,415.0,576.0,990.8,414.8,,,,"BASELINE,576,991.0,415.0,576.0,990.8,414.8"
baseline,,576,991.0,415.0,576.0,990.8,414.8,,,,"BASELINE,576,991.0,415.0,576.0,990.8,414.8"
baseline,,576,991.0,415.0,576.0,990.9,414.9,,,,"BASELINE,576,991.0,415.0,576.0,990.9,414.9"
baseline,,576,991.0,415.0,576.0,990.9,414.9,,,,"BASELINE,576,991.0,415.0,576.0,990.9,414.9"
baseline,,576,991.0,415.0,576.0,991.0,415.0,,,,"BASELINE,576,991.0,415.0,576.0,991.0,415.0"
baseline,,576,990.5,414.5,576.0,990.9,414.9,,,,"BASELINE,576,990.5,414.5,576.0,990.9,414.9"
baseline,,576,991.0,415.0,576.0,990.9,414.9,,,,"BASELINE,576,991.0,415.0,576.0,990.9,414.9"
baseline,,576,990.5,414.5,576.0,990.8,414.8,,,,"BASELINE,576,990.5,414.5,576.0,990.8,414.8"
baseline,,576,991.0,415.0,576.0,990.8,414.8,,,,"BASELINE,576,991.0,415.0,576.0,990.8,414.8"
baseline,,576,991.0,415.0,576.0,990.8,414.8,,,,"BASELINE,576,991.0,415.0,576.0,990.8,414.8"
baseline,,576,990.5,414.5,576.0,990.8,414.8,,,,"BASELINE,576,990.5,414.5,576.0,990.8,414.8"
info,,,,,,,,,,,,"SYSTEM,Baseline done,414.40"
data,0.0,576,991.0,415.0,576.0,990.7,414.7,414.4,0.3,Floor,"DATA,0.0,576,991.0,415.0,576.0,990.7,414.7,414.4,0.3,Floor"
data,0.1,576,991.0,415.0,576.0,990.7,414.7,414.4,0.3,Floor,"DATA,0.1,576,991.0,415.0,576.0,990.7,414.7,414.4,0.3,Floor"
data,0.2,576,991.0,415.0,576.0,990.7,414.7,414.4,0.3,Floor,"DATA,0.2,576,991.0,415.0,576.0,990.7,414.7,414.4,0.3,Floor"
data,0.3,576,990.5,414.5,576.0,990.7,414.7,414.4,0.3,Floor,"DATA,0.3,576,990.5,414.5,576.0,990.7,414.7,414.4,0.3,Floor"
data,0.4,576,991.0,415.0,576.0,990.9,414.9,414.4,0.5,Floor,"DATA,0.4,576,991.0,415.0,576.0,990.9,414.9,414.4,0.5,Floor"
data,0.5,576,990.5,414.5,576.0,990.8,414.8,414.4,0.4,Floor,"DATA,0.5,576,990.5,414.5,576.0,990.8,414.8,414.4,0.4,Floor"
data,0.6,576,990.5,414.5,576.0,990.7,414.7,414.4,0.3,Floor,"DATA,0.6,576,990.5,414.5,576.0,990.7,414.7,414.4,0.3,Floor"
data,0.7,576,990.5,414.5,576.0,990.6,414.6,414.4,0.2,Floor,"DATA,0.7,576,990.5,414.5,576.0,990.6,414.6,414.4,0.2,Floor"
data,0.8,576,990.5,414.5,576.0,990.6,414.6,414.4,0.2,Floor,"DATA,0.8,576,990.5,414.5,576.0,990.6,414.6,414.4,0.2,Floor"
